bor;an;fi;rs;rscom;fi_ej;grp;stj;stjr;cat;catr;espic;mft;ccr;nat;sir;reg;dep;reg_diff;dep_diff;TSANT;COMINSEE;NOMCOM;ARMT;CHLEJ0;FIPRE;ETAT_SAISIE;FINRAT;VAGUE;PROVENANCE;NUMVOI;TYPVOI;NOMVOI;BP;CPO;LIBCOM;COMPD;FILIALE0;SIRTET;RSTET;FIAUT1;RSAUT1;FIAUT2;RSAUT2;FIAUT3;RSAUT3;FIAUT4;RSAUT4;FIAUT5;RSAUT5;FIAUT6;RSAUT6;FIAUT7;RSAUT7;DADS_C1;DADS_C2;DADS_C3;DADS_C4;DADS_D1;MODEJ;TYPMD1;TYPMD2;TYPMD3;FIFU1;FIFU2;FIFU3;SCFU1;SCFU2;SCFU3;VAL;RESPREG
ID;2017;060800166;CLINIQUE DE L'ESPERANCE;HOPITAL PRIVE ARNAULT TZANCK MOUGINS - SOPHIA ANTIPOLIS;060780608;09;95;2;128;PLU4;0;4;5;0;69642130400028;93;06;93;06;93S0000003;06085;MOUGINS;;0;;6;;2;1;122;AV;DU DOCTEUR MAURICE DONAT;BP 1250;06254;MOUGINS CEDEX;;1;393585310;SAS DE GESTION FONT DE L'ORME;;SCM Centre d'Imagerie Médicale de Mougins;060019544;SELARL Centre d'Imagerie Nucléaire;060019551;SELARL Centre Azuréen de Cancérologie;;SELARL Laboratoire Bioesterel;060003118;GIE MOUGINSCAN;060021664;GIE MOUGINS TEP;;;696421304;69642130400028;;;0;0;;;;;;;;;;P;193
ID;2017;060800174;LENVAL;;;05;63;3;699;PNL10;6;1;1;1;775552003;93;06;93;06;93S0000003;06088;NICE;;0;;6;;1;1;57;AV;DE LA CALIFORNIE;;06200;NICE;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;193
ID;2017;060800182;UNITE DE DIETETIQUE SOMEDI;;060002912;09;73;2;109;PLU8;0;4;5;0;38108970500010;93;06;93;06;93S0000003;06090;PEGOMAS;;0;;6;;1;1;2344;RTE;DE LA FENERIE;;06580;PEGOMAS;;0;;;;;;;;;;;;;;;;;381089705;38108970500010;42425425800017;50041393500015;0;0;;;;;;;;;;P;193
ID;2017;060801016;AGAHTIR AUTODIALYSE MANDELIEU;;060790540;07;60;3;146;PNL5;7;4;1;0;33495559800050;93;06;93;06;93S0000003;06079;MANDELIEU-LA-NAPOULE;;0;;6;060790540;1;1;601;AV;DE FREJUS;;06210;MANDELIEU LA NAPOULE;L'OLYMPIA 72 73;0;;;;;;;;;;;;;;;;;;33495559800050;;;1;0;;;;;;;;;;P;193
ID;2017;070000013;CH DES VALS D'ARDÈCHE;;070002878;04;14;1;355;PUB2;1;0;;0;26071114800015;84;07;84;07;82S0000005;07186;PRIVAS;;0;;6;070002878;1;1;2;AV;PASTEUR;BP 707;07007;PRIVAS CEDEX;;;;;;;;;;;;;;;;;;;260711148;26071114800015;;;0;0;;;;;;;;;;P;184
ID;2017;070000021;CH DE JOYEUSE;;070780101;04;13;1;106;PUB2;1;0;;0;26070008300017;84;07;84;07;82S0000005;07110;JOYEUSE;;0;;6;070780101;1;1;;R;DU DOCTEUR PIALAT;;07260;JOYEUSE;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;184
ID;2017;070000039;CH DE VALLON PONT D'ARC;;070780119;04;13;1;106;PUB2;1;0;;0;26070021600013;84;07;84;07;82S0000005;07330;VALLON-PONT-D'ARC;;0;;6;070780119;1;1;;R;LOUIS CLARON;;07150;VALLON PONT D ARC;;;;;;;;;;;;;;;;;;;260700216;;;;0;0;;;;;;;;;;P;184
ID;2017;070000047;CH DE VILLENEUVE DE BERG;;070780127;04;13;1;106;PUB2;1;0;;0;26070025700017;84;07;84;07;82S0000005;07341;VILLENEUVE-DE-BERG;;0;;6;070780127;1;1;;R;DE L'HÔPITAL;;07170;VILLENEUVE DE BERG;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;184
ID;2017;070000062;CH DE BOURG SAINT ANDÉOL;;070005558;04;14;1;106;PUB2;1;0;;0;20001167400013;84;07;84;07;82S0000005;07042;BOURG-SAINT-ANDEOL;;;;6;070005558;1;1;1;R;PAUL SEMARD;;07700;BOURG ST ANDEOL;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;184
ID;2017;070000070;CH DU CHEYLARD;;070780150;04;13;1;106;PUB2;1;0;;0;26070006700010;84;07;84;07;82S0000005;07064;LE CHEYLARD;;0;;8;070780150;1;1;1;R;FERNAND LAFONT;;07160;LE CHEYLARD;;;;;;;;;;;;;;;;;;;;;26070006700010;;0;0;;;;;;;;;;P;184
ID;2017;070000096;HOPITAL DE MOZE;;070780184;09;60;3;365;PNL4;6;1;1;0;77626171100019;84;07;84;07;82S0000004;07204;SAINT-AGREVE;;0;;6;;2;1;1;R;DOCTEUR TOURASSE;;07320;ST AGREVE;;0;;;;GROUPE DE RADIOLOGIE ET D'IMAGERIE MEDICALE;;EURL DR GAGNAIRE(échographie);;;;;;;;;;;776261711;77626171100019;;;0;0;;;;;;;;;;P;184
ID;2017;070000112;CH LÉOPOLD OLLIER;;070780218;04;13;1;106;PUB2;1;0;;0;26070023200010;84;07;84;07;82S0000005;07050;CHAMBONAS;;0;;6;070780218;1;1;;;;LE PLOT DU PUECH;07140;CHAMBONAS;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;184
ID;2017;070000146;CH DE LARGENTIÈRE;;070004742;04;14;1;106;PUB2;1;0;;0;26070011700013;84;07;84;07;82S0000005;07132;LARGENTIERE;;0;;6;070004742;1;;;AV;DES MARRONNIERS;;07110;LARGENTIERE;LA MADELEINE;;;;;;;;;;;;;;;;;;;26070011700013;;;0;0;;;;;;;;;;P;184
ID;2017;070000179;CH D'ARDÈCHE NORD;;070780358;04;13;1;355;PUB2;1;0;;0;26070001800013;84;07;84;07;82S0000004;07010;ANNONAY;;0;;6;070780358;1;;;R;DU BON PASTEUR;BP 119;07103;ANNONAY CEDEX;;;;;;;;;;;;;;;;;;;260700018;;;;0;0;;;;;;;;;;P;184
ID;2017;070000187;CENTRE HOSPITALIER DE LAMASTRE;;070780366;04;13;1;106;PUB2;1;0;;0;26070010900010;84;07;84;07;82S0000005;07129;LAMASTRE;;0;;6;070780366;1;1;;AV;DU DOCTEUR ELISEE CHARRA;;07270;LAMASTRE;;;;;;;;;;;;;;;;;;;260700109;26070010900010;;;0;0;;;;;;;;;;P;184
ID;2017;070000195;HOPITAL LOCAL DE TOURNON;;070780374;04;13;1;106;PUB2;1;0;;0;26070019000069;84;07;84;07;82S0000005;07324;TOURNON-SUR-RHONE;;0;;6;070780374;1;1;50;R;DES ALPES;BP 63;07301;TOURNON SUR RHONE CEDEX;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;184
ID;2017;070000203;HOPITAL DE SAINT-FELICIEN;;070780382;04;13;1;106;PUB2;1;0;;0;26070015800017;84;07;84;07;82S0000004;07236;SAINT-FELICIEN;;0;;6;070780382;1;1;2;R;DU PONT VIEUX;;07410;ST FELICIEN;;;;;;;;;;;;;;;;;;;;26070015800017;;;0;0;;;;;;;;;;P;184
ID;2017;070000484;CENTRE HOSPITALIER BOIS VERT;;070005566;04;14;1;355;PUB2;1;0;;0;20001138500073;84;07;84;07;82S0000005;07331;VALS-LES-BAINS;;0;;6;070005566;2;;19;AV;PAUL RIBEYRE;BP 119;07600;VALS LES BAINS;LE BOIS VERT;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;184
ID;2017;070000609;CENTRE HOSPITALIER D'AUBENAS;;070005566;04;14;1;355;PUB2;1;0;;0;20001138500016;84;07;84;07;82S0000005;07019;AUBENAS;;0;;6;070005566;2;;14;AV;DE BELLANDE;;07205;AUBENAS CEDEX;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;184
ID;2017;070004726;AGDUC CENTRE DE DIALYSE AUBENAS;;380793802;07;60;3;141;PNL5;6;4;1;0;30270104000164;84;07;84;07;82S0000005;07019;AUBENAS;;0;;6;380793802;1;1;14;AV;DE BELLANDE;;07200;AUBENAS;CH D'AUBENAS;0;;;;;;;;;;;;;;;;;302701040;;;;0;0;;;;;;;;;;P;184
ID;2017;070005046;CH DROME-VIVARAIS - HDJ/CMP ADU GUIL.;;260003264;14;11;1;292;PUB3;1;0;;0;26260014100457;84;07;84;07;82S0000005;07102;GUILHERAND-GRANGES;;;;6;260003264;1;1;494;R;JEAN MOULIN;;07500;GUILHERAND GRANGES;;;;;;;;;;;;;;;;;;;262600141;26260014100010;;;0;0;;;;;;;;;;P;184
ID;2017;070006168;CTRE DE RÉÉDUC RESPIRATOIRE;;300016847;09;41;3;109;PNL8;6;1;4;0;49503710300308;84;07;84;07;82S0000005;07331;VALS-LES-BAINS;;0;;8;;1;1;19;AV;PAUL RIBEYRE;BP 119;07600;VALS LES BAINS;CH DE VALS LES BAINS;0;;;;;;;;;;;;;;;;;775685316;;;;;0;;;;;;;;;;P;184
ID;2017;070006804;SSR LEON ROUVEYROL;;070005566;04;14;1;355;PUB2;1;0;;0;20001138500081;84;07;84;07;82S0000005;07019;AUBENAS;;0;;6;070005566;2;;7;AV;DE LA GARE;;07200;AUBENAS;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;184
ID;2017;070780168;CLINIQUE DU VIVARAIS;;070000088;09;73;2;128;PLU4;0;5;5;0;38682036900026;84;07;84;07;82S0000005;07019;AUBENAS;;0;;6;;2;1;55;R;GEORGES COUDERC;CS 30126;07203;AUBENAS;;0;;;;;;;;;;;;;;;;;386820369;38682036900026;;;0;0;;;;;;;;;;P;184
ID;2017;070780226;CTRE DE RÉÉDUC RESPIRATOIRE FOLCHERAN;;300016847;09;41;3;109;PNL8;6;1;4;0;77568531601585;84;07;84;07;82S0000005;07334;LES VANS;;0;;6;;1;1;;;;BP 50038 GRAVIÈRES;07140;LES VANS;FOLCHERAN;;;;;;;;;;;;;;;;;;775685316;;;;;0;;;;;;;;;;P;184
ID;2017;070780234;CENTRE SSR LE CHATEAU;;750721300;09;63;3;109;PNL8;6;1;1;0;43196860100333;84;07;84;07;82S0000005;07240;SAINT-GEORGES-LES-BAINS;;0;;6;;1;1;210;;CHEMIN DES BAINS;;07800;ST GEORGES LES BAINS;;0;;;;;;;;;;;;;;;;;431968601;;;;0;0;;;;;;;;;;P;184
ID;2017;070780242;MAISON DE CONVALESCENCE CONDAMINE;;070000120;09;72;2;109;PLU8;0;4;5;0;33240040700018;84;07;84;07;82S0000005;07322;THUEYTS;;0;;6;;1;1;;DOM;DE LA CONDAMINE;;07330;THUEYTS;;1;447800475;KORIAN;;;;;;;;;;;;;;;332400407;;;;0;0;;;;;;;;;;P;184
ID;2017;070780317;HOPITAL SAINTE-MARIE;;630786754;15;60;3;292;PNL3;6;1;1;0;77563330800058;84;07;84;07;82S0000005;07186;PRIVAS;;0;;6;;1;1;19;CRS;DU TEMPLE;BP 241;07002;PRIVAS CEDEX;;0;;;260017538;CMP/CATTP ADULTES LEONARD DE VINCI 26700 PIERRELAT;260019302;URGENCES PSYCHIATRIQUES MONTELIMAR BEAUSSERET - 26;070780317;CENTRE D'EVALUATION DIAGNOSTIQUE DE L'AUTISME DROM;260005277;HOPITAL DE JOUR ADULTES LE THEATRE - 4 PLACE DU TH;260006655;CMP / HDJ INFANTO JUVENILE - 3 RUE DES JESUITES -;260017553;CMP/CATTP ADULTES - 28 RUE DUCATEZ - 26000 MONTELI;260019906;CMP I;775633308;77563330800058;77563330800488;77563330800603;1;0;;;;;;;;;;P;184
ID;2017;070780390;CH DE SERRIÈRES;;070000211;04;13;1;106;PUB2;1;0;;0;26070018200017;84;07;84;07;82S0000004;07313;SERRIERES;;0;;6;070000211;1;1;25;AV;HELVÉTIA;;07340;SERRIERES;;;;;;;;;;;;;;;;;;;260700182;26070018200017;;;;0;;;;;;;;;;P;184
ID;2017;070780408;CLINIQUE DES CÉVENNES;;070000229;09;73;2;128;PLU4;0;4;5;0;33552001100024;84;07;84;07;82S0000004;07010;ANNONAY;;0;;6;;2;1;122;AV;FERDINAND JANVIER;;07100;ANNONAY;;0;;;;;;;;;;;;;;;;;;33552001100024;;;;0;;;;;;;;;;P;184
ID;2017;070780424;CLINIQUE PASTEUR;;070000245;09;73;2;365;PLU4;0;4;5;0;33672010700018;84;07;84;07;82S0000005;07102;GUILHERAND-GRANGES;;0;;6;;2;1;294;BD;GENERAL DE GAULLE;BP 209;07500;GUILHERAND GRANGES;;1;383699048;RAMSAY GENERALE DE SANTE;;BIOCLINIVAL;070001243;SCM SCANNER VALLEE DU RHONE;;SELARL MEDECINS IMOR (RADIO);;SCM CVIICVR (ANGIO);;;;;;;336720107;33672010700018;;;0;0;;;;;;;;;;P;184
ID;2017;070783824;MAISON DE CURE DU MONTOULON;;070002878;04;14;1;355;PUB2;1;0;;0;26070013300028;84;07;84;07;82S0000005;07186;PRIVAS;;;;6;070002878;1;1;;AV;DES ANCIENS COMBATTANTS;LE MONTOULON;07000;PRIVAS;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;184
ID;2017;070784517;LONG SÉJOUR CH DE PRIVAS;;070002878;04;14;1;362;PUB9;1;0;;0;26071114800064;84;07;84;07;82S0000005;07186;PRIVAS;;0;;6;070002878;1;1;;QUA;DU MONTOULON;;07000;PRIVAS;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;184
ID;2017;070784897;CENTRE DE POST-CURE CROIX BLEUE VIRAC;;750820680;09;61;3;109;PNL8;6;1;1;0;77567643000074;84;07;84;07;82S0000005;07113;LABASTIDE-DE-VIRAC;;0;;6;;1;1;;;;VIRAC;07150;LABASTIDE DE VIRAC;;0;;;;;;;;;;;;;;;;;;77567643000074;;;;0;;;;;;;;;;P;184
ID;2017;070786231;AURAL UNITÉ DIALYSE CH AUBENAS;;690796552;07;60;3;146;PNL5;6;4;1;0;30690522500042;84;07;84;07;82S0000005;07019;AUBENAS;;0;;6;690796552;1;1;;;;BP 146;07205;AUBENAS CEDEX;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;184
ID;2017;070786249;AURAL UNITÉ DIALYSE CH ANNONAY;;690796552;07;60;3;146;PNL5;6;4;1;0;30690522500356;84;07;84;07;82S0000004;07010;ANNONAY;;0;;6;690796552;1;1;9;R;SAINT PRIX BAROU;;07100;ANNONAY;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;184
ID;2017;080000110;CENTRE HOSPITALIER DE SEDAN;;080000037;04;13;1;355;PUB2;1;0;;0;26080489300014;44;08;44;08;21S0000001;08409;SEDAN;;0;;6;080000037;1;1;2;AV;GENERAL MARGUERITTE;CS 40903;08209;SEDAN CEDEX;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;144
ID;2017;080000136;CLINIQUE DE LA POINTE;;750055311;09;72;2;109;PLU8;0;4;5;0;30116075000909;44;08;44;08;21S0000001;08363;REVIN;;1;750043994;6;;1;;76;rue;Waldeck Rousseau;;08500;REVIN;;0;;;;;;;;;;;;;;;;;439437765;;;;0;0;;;;;;;;;;P;144
ID;2017;080000219;CENTRE HOSPITALIER DE RETHEL;;080001969;04;14;1;355;PUB2;1;0;;0;26080533800019;44;08;44;08;21S0000001;08362;RETHEL;;0;;6;080001969;2;1;1;PL;HOURTOULE;;08300;RETHEL;;;;;;;;;;;;;;;;;;;260805338;26080533800019;;;;0;;;;;;;;;;P;144
ID;2017;080000250;CRF POUR ADULTES;;540019726;09;40;3;109;PNL8;6;1;4;0;42427340700165;44;08;44;08;21S0000001;08105;CHARLEVILLE-MEZIERES;;0;;6;;1;1;36;R;DE WARCQ;BP 829;08011;CHARLEVILLE MEZIERES CEDEX;;0;;;;;;;;;;;;;;;;;424273407;42427340700165;;;;0;;;;;;;;;;P;144
ID;2017;080000268;SOINS DE SUITE SAINT JULIEN;;540019726;09;40;3;109;PNL8;6;1;4;0;42427340700165;44;08;44;08;21S0000001;08105;CHARLEVILLE-MEZIERES;;0;;6;;1;1;36;R;DE WARCQ;BP 829;08011;CHARLEVILLE MEZIERES CEDEX;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;144
ID;2017;080000276;CENTRE HOSPITALIER DE VOUZIERS;;080001969;04;14;1;355;PUB2;1;0;;0;26080533800084;44;08;44;08;21S0000001;08490;VOUZIERS;;0;;6;080001969;2;1;12;R;HENRIONNET;;08400;VOUZIERS;;;;;;;;;;;;;;;;;;;260805338;26080533800019;;;;0;;;;;;;;;;P;144
ID;2017;080000284;CENTRE HOSPITALIER DE FUMAY;;080000060;04;13;1;106;PUB2;1;0;;0;26080491900017;44;08;44;08;21S0000001;08185;FUMAY;;0;;6;080000060;1;1;30;PL;DU BATY;;08170;FUMAY;;;;;;;;;;;;;;;;;;;260804919;26080491900017;;;0;0;;;;;;;;;;P;144
ID;2017;080000300;CENTRE HOSPITALIER DE NOUZONVILLE;;080000078;04;13;1;106;PUB2;1;0;;0;26080486900014;44;08;44;08;21S0000001;08328;NOUZONVILLE;;;;6;080000078;1;1;65;R;EDOUARD VAILLANT;BP 33;08700;NOUZONVILLE;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;144
ID;2017;080000318;CENTRE HOSPITALIER BELAIR;;080000086;14;11;1;292;PUB3;1;0;;0;26080492700010;44;08;44;08;21S0000001;08105;CHARLEVILLE-MEZIERES;;0;;6;080000086;1;1;1;RUE;PIERRE HALLALI;;08109;CHARLEVILLE MEZIERES CEDEX;;;;;;;;;;;;;;;;;;;260804927;26080492700010;;;0;0;;;;;;;;;;P;144
ID;2017;080000425;HOPITAL MANCHESTER - CH CHARLEVILLE;;080000615;04;13;1;355;PUB2;1;0;;0;26080490100015;44;08;44;08;21S0000001;08105;CHARLEVILLE-MEZIERES;;0;;6;080000615;1;1;45;AV;DE MANCHESTER;BP 10900;08011;CHARLEVILLE MEZIERES CEDEX;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;144
ID;2017;080002140;CRF POUR ENFANTS DE WARNECOURT;;540019726;09;40;3;109;PNL8;6;1;4;0;42427340700173;44;08;44;08;21S0000001;08498;WARNECOURT;;0;;6;;1;1;147;RTE;DE CHARLEVILLE;BP 829;08090;WARNECOURT;;0;;;;;;;;;;;;;;;;;424273407;42427340700173;;;0;0;;;;;;;;;;P;144
ID;2017;080005846;UNITE D AUTODIALYSE DE BAZEILLES;;510000953;07;60;3;146;PNL5;7;4;1;0;31151060600321;44;08;44;08;21S0000001;08053;BAZEILLES;;0;;6;510000953;1;1;;R;DU STADE;;08140;BAZEILLES;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;144
ID;2017;080005960;CENTRE DE SANTE-LONG SEJOUR;;080000615;04;13;1;362;PUB9;1;0;;0;26080490100171;44;08;44;08;21S0000001;08105;CHARLEVILLE-MEZIERES;;0;;6;080000615;1;1;;R;SAVIGNY PRE;;08000;CHARLEVILLE MEZIERES;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;144
ID;2017;080006034;UNITE D AUTO DIALYSE DE CHARLEVILLE;;510000953;07;60;3;146;PNL5;7;4;1;0;31151060600164;44;08;44;08;21S0000001;08105;CHARLEVILLE-MEZIERES;;0;;6;510000953;1;1;99;RTE;DE WARCQ;;08000;CHARLEVILLE MEZIERES;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;144
ID;2017;080008279;HAD GHSA RETHEL-VOUZIERS;;080001969;04;14;1;355;PUB2;1;0;;0;26080533800159;44;08;44;08;21S0000001;08490;VOUZIERS;;0;;6;080001969;2;1;12;R;HENRIONNET;;08400;VOUZIERS;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;144
ID;2017;080008568;UNITE DE DIALYSE MEDICALISEE;DE CHARLEVILLE;510000953;07;60;3;141;PNL5;7;4;1;0;31151060600297;44;08;44;08;21S0000001;08105;CHARLEVILLE-MEZIERES;;0;;6;510000953;1;1;45;AV;DE MANCHESTER;;08011;CHARLEVILLE MEZIERES CEDEX;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;144
ID;2017;080009392;CENTRE DE RADIOTHERAPIE;;510007081;18;76;2;698;PLU10;0;5;0;0;48810535400028;44;08;44;08;21S0000001;08105;CHARLEVILLE-MEZIERES;;0;;6;510007081;1;1;18T;AV;GEORGES CORNEAU;;08000;CHARLEVILLE MEZIERES;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;144
ID;2017;080009814;ANTENNE DE SMUR - CH CHARLEVILLE;HOPITAL LOCAL DE FUMAY;080000615;04;13;1;355;PUB2;1;0;;0;26080491900017;44;08;44;08;21S0000001;08185;FUMAY;;0;;6;080000615;1;1;;PL;DU BATY;;08170;FUMAY;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;144
ID;2017;080010267;GCS TERRITORIAL ARDENNE NORD IMPLAN1;;080010242;09;89;3;697;PNL10;7;3;5;0;75332275900014;44;08;44;08;21S0000001;08105;CHARLEVILLE-MEZIERES;;0;;6;;1;1;57;CRS;BRIAND;;08013;CHARLEVILLE MEZIERES CEDEX;;0;;;;;;;;;;;;;;;;;753322759;;;;;0;;;;;;;;;;P;144
ID;2017;080010465;GCS TERRIT ARDEN NORD SITE CH SEDAN;;080010242;09;89;3;697;PNL10;7;3;5;0;75332275900014;44;08;44;08;21S0000001;08409;SEDAN;;0;;6;;1;1;2;AV;GENERAL MARGUERITE;;08209;SEDAN CEDEX;;0;;;;;;;;;;;;;;;;;753322759;;;;0;0;;;;;;;;;;P;144
ID;2017;080010473;GCS TERRIT ARDEN NORD SITE CH CHARLEVI;;080010242;09;89;3;697;PNL10;7;3;5;0;75332275900014;44;08;44;08;21S0000001;08105;CHARLEVILLE-MEZIERES;;0;;6;;1;1;45;AV;DE MANCHESTER;;08011;CHARLEVILLE MEZIERES CEDEX;;0;;;;;;;;;;;;;;;;;753322759;;;;0;0;;;;;;;;;;P;144
ID;2017;080010523;CLINIQUE DU PARC;;920030269;09;95;2;109;PLU8;0;5;5;0;30116075000818;44;08;44;08;21S0000001;08105;CHARLEVILLE-MEZIERES;;0;;6;;1;;18T;AV;Georges Corneau;;08000;CHARLEVILLE MEZIERES;;0;;;;;;;;;;;;;;;;;301160750;30116075000818;;;;0;;;;;;;;;;P;144
ID;2017;090000019;CH ST LOUIS AX LES THERMES;;090180019;04;13;1;106;PUB2;1;0;;0;26090001400010;76;09;76;09;73S0000001;09032;AX-LES-THERMES;;0;;6;090180019;1;1;;PL;DU BREILH;;09110;AX LES THERMES;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;176
ID;2017;090000175;CHIVA SITE FOIX;;090781774;04;14;1;355;PUB2;1;0;;0;26090023800148;76;09;76;09;73S0000001;09122;FOIX;;0;;6;090781774;1;1;;CHE;DE BARRAU;BP 90064;09000;FOIX;ST JEAN DE VERGES;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;176
ID;2017;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;;090781816;04;11;1;355;PUB2;1;0;;0;26090016200017;76;09;76;09;73S0000001;09268;SAINT-LIZIER;;0;;6;090781816;2;1;;;;;09190;ST LIZIER;;;;;;;;;;;;;;;;;;;260900162;26090016200017;;;;0;;;;;;;;;;P;176
ID;2017;090001629;CH DU PAYS D'OLMES;;090780107;04;13;1;355;PUB2;1;0;;0;26090005500070;76;09;76;09;73S0000001;09160;LAVELANET;;0;;6;090780107;1;1;;CHE;DE LA SOULANO;BP 30197;09301;LAVELANET CEDEX;;;;;;;;;;;;;;;;;;;260900055;26090005500070;;;0;0;;;;;;;;;;P;176
ID;2017;090002833;AAIR UAD PAMIERS;;310000633;07;60;3;146;PNL5;6;4;1;0;77695216000443;76;09;76;09;73S0000001;09225;PAMIERS;;0;;6;310000633;1;1;7;CHE;DES MENESTRELS;;09100;PAMIERS;LA GALAGE;1;776952160;AAIR;;;;;;;;;;;;;;;776952160;77695216000401;77695216000435;77695216000518;0;0;;;;;;;;;;P;176
ID;2017;090002841;CHIC VAL D'ARIEGE SSR PAMIERS;;090781774;04;14;1;355;PUB2;1;0;;0;26090023800189;76;09;76;09;73S0000001;09225;PAMIERS;;;;6;090781774;1;1;10;R;ST VINCENT;;09100;PAMIERS;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;176
ID;2017;090003658;AAIR UDM PAMIERS;;310000633;07;60;3;146;PNL5;6;4;1;0;77695216000443;76;09;76;09;73S0000001;09225;PAMIERS;;0;;6;310000633;1;1;7;CHE;DES MENESTRELS;;09100;PAMIERS;LA GALAGE;1;776952160;AAIR;;;;;;;;;;;;;;;776952160;77695216000401;77695216000435;77695216000518;0;0;;;;;;;;;;P;176
ID;2017;090003831;USLD CH JULES ROUSSE TARASCON ARIEGE;;090782251;04;13;1;362;PUB9;1;0;;0;26090010500081;76;09;76;09;73S0000001;09306;TARASCON-SUR-ARIEGE;;1;090000217;6;090782251;1;1;;R;DE LAFRAU;BP 20150;09400;TARASCON SUR ARIEGE;;;;;;;;;;;;;;;;;;;260900105;;;;0;0;;;;;;;;;;P;176
ID;2017;090784125;AAIR UAD LAVELANET;;310000633;07;60;3;146;PNL5;6;4;1;0;77695216000500;76;09;76;09;73S0000001;09160;LAVELANET;;0;;6;310000633;1;1;41;A;ALSACE LORRAINE;;09300;LAVELANET;;1;776952160;AAIR;;;;;;;;;;;;;;;776952160;77695216000401;77695216000435;77695216000518;0;0;;;;;;;;;;P;176
ID;2017;090784679;AAIR UAD ST LIZIER;;310000633;07;60;3;146;PNL5;6;4;1;0;77695216000047;76;09;76;09;73S0000001;09268;SAINT-LIZIER;;0;;6;310000633;1;1;;;CLINIQUE DES ROZES;;09190;SAINT-LIZIER;;1;776952160;;;;;;;;;;;;;;;;776952160;77695216000401;77695216000435;77695216000518;0;0;;;;;;;;;;P;176
ID;2017;100000082;CLINIQUE DU PAYS DE SEINE;;100001148;09;95;2;128;PLU4;0;4;5;0;44114358300033;44;10;44;10;21S0000002;10323;ROMILLY-SUR-SEINE;;0;;6;;2;1;83;AV;JEAN JAURES;;10102;ROMILLY SUR SEINE CEDEX;;0;;;;;;;;;;;;;;;;;;44114358300033;;;0;0;;;;;;;;;;P;144
ID;2017;100000090;CENTRE HOSPITALIER DE TROYES;;100000017;04;13;1;355;PUB2;1;0;;0;26100002000014;44;10;44;10;21S0000002;10387;TROYES;;0;;6;100000017;2;1;101;AV;ANATOLE FRANCE;;10003;TROYES CEDEX;;;;;540005386;EFS;;;;;;;;;;;;;261000020;26100002000014;;;;0;;;;;;;;;;P;144
ID;2017;100000108;EPSMA;;100000033;14;11;1;292;PUB3;1;0;;0;26100001200011;44;10;44;10;21S0000002;10064;BRIENNE-LE-CHATEAU;;0;;6;100000033;1;1;3;AV;BAUFFREMONT;;10500;BRIENNE LE CHATEAU;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;P;144
ID;2017;100000116;CENTRE HOSPITALIER DE BAR SUR AUBE;;100000041;04;13;1;106;PUB2;1;0;;0;26100736300011;44;10;44;10;21S0000002;10033;BAR-SUR-AUBE;;0;;6;100000041;1;1;2;R;GASTON CHEQ;;10200;BAR SUR AUBE;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;144
ID;2017;100000124;POLYCLINIQUE MONTIER LA CELLE;;100009075;09;73;2;365;PLU4;0;5;5;0;33956422100028;44;10;44;10;21S0000002;10333;SAINT-ANDRE-LES-VERGERS;;;;6;;2;1;17;R;BALTET;;10120;ST ANDRE LES VERGERS;;0;;;;;;;;;;;;;;;;;339564221;33956422100028;;;;0;;;;;;;;;;P;144
